date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-11,CUS30056607912,12,9620,USD,WEB PAGE,0.129
2022-09-11,CUS25527143548,48,34000,USD,WEB PAGE,0.129
2022-09-11,CUS49626791224,24,11000,USD,WEB PAGE,0.144
2022-09-11,CUS75682404348,48,25000,USD,WEB PAGE,0.145
2022-09-11,CUS27993397660,60,75000,USD,AGENCY,0.17
2022-09-11,CUS94216339348,48,35000,USD,WEB PAGE,0.165
2022-09-11,CUS24563034460,60,39951.76,USD,WEB PAGE,0.165
2022-09-11,CUS57879329360,60,40000,USD,AGENCY,0.145
2022-09-11,CUS52037268760,60,40000,USD,WEB PAGE,0.165
2022-09-11,CUS82662712836,36,9900,USD,WEB PAGE,0.175
2022-09-11,CUS63675089624,24,7000,USD,WEB PAGE,0.155
2022-09-11,CUS54112151060,60,30800,USD,WEB PAGE,0.145
2022-09-11,CUS90525096036,36,5000,USD,WEB PAGE,0.105
2022-09-11,CUS58030033136,36,50000,USD,AGENCY,0.345
2022-09-11,CUS32342505324,24,3700,USD,WEB PAGE,0.335
2022-09-11,CUS88476398624,24,12000,USD,WEB PAGE,0.275
2022-09-11,CUS99545234348,48,16000,USD,WEB PAGE,0.33
2022-09-11,CUS17626640736,36,10000,USD,WEB PAGE,0.16
2022-09-11,CUS74809796612,12,2000,USD,WEB PAGE,0.215
2022-09-11,CUS18138375636,36,1500,USD,WEB PAGE,0.225
2022-09-11,CUS36123285712,12,4500,USD,WEB PAGE,0.32
2022-09-11,CUS86979080160,60,116655.61,USD,AGENCY,0.105
2022-09-11,CUS24181736224,24,3200,USD,WEB PAGE,0.2
2022-09-11,CUS77290676760,60,48000,USD,WEB PAGE,0.145
2022-09-11,CUS85506889760,60,8000,USD,WEB PAGE,0.134
2022-09-11,CUS54817003660,60,25000,USD,WEB PAGE,0.109
2022-09-11,CUS43305399560,60,42936.81,USD,WEB PAGE,0.145
2022-09-11,CUS29662657848,48,33500,USD,WEB PAGE,0.11
2022-09-11,CUS43320066660,60,24000,USD,WEB PAGE,0.175
2022-09-11,CUS38534323724,24,9184.4,USD,WEB PAGE,0.135
2022-09-11,CUS35808662360,60,60000,USD,WEB PAGE,0.155
2022-09-11,CUS17071048936,36,20481,USD,WEB PAGE,0.33
2022-09-11,CUS87710544236,36,15000,USD,WEB PAGE,0.325
2022-09-11,CUS35248693136,36,2000,USD,WEB PAGE,0.33
2022-09-11,CUS82024379460,60,42550,USD,WEB PAGE,0.105
2022-09-11,CUS88256814360,60,77400,USD,AGENCY,0.235
2022-09-11,CUS80529427448,48,25000,USD,WEB PAGE,0.105
2022-09-11,CUS82415925224,24,4000,USD,WEB PAGE,0.23
2022-09-11,CUS50939541412,12,5000,USD,WEB PAGE,0.205
2022-09-11,CUS95290636360,60,140000,USD,AGENCY,0.135
2022-09-11,CUS48210519548,48,33000,USD,AGENCY,0.139
2022-09-11,CUS23816855360,60,48290,USD,WEB PAGE,0.109
2022-09-11,CUS67442609360,60,100000,USD,WEB PAGE,0.129
2022-09-11,CUS24679861824,24,10000,USD,AGENCY,0.149
2022-09-11,CUS49434483148,48,33000,USD,WEB PAGE,0.135
2022-09-11,CUS87532961560,60,38000,USD,AGENCY,0.119
2022-09-11,CUS48441813760,60,42959.9,USD,WEB PAGE,0.119
2022-09-11,CUS79381385636,36,8183.5,USD,WEB PAGE,0.105
2022-09-11,CUS60630899648,48,60000,USD,AGENCY,0.109
2022-09-11,CUS86598137960,60,54000,USD,WEB PAGE,0.11
2022-09-11,CUS32131058136,36,10000,USD,WEB PAGE,0.105
2022-09-11,CUS67574219760,60,30000,USD,WEB PAGE,0.114
2022-09-11,CUS16478648912,12,4000,USD,WEB PAGE,0.145
2022-09-11,CUS51886335448,48,15000,USD,WEB PAGE,0.155
2022-09-11,CUS73702345848,48,50500,USD,AGENCY,0.17
2022-09-11,CUS15557821148,48,49000,USD,AGENCY,0.135
2022-09-11,CUS50788384224,24,3000,USD,WEB PAGE,0.195
2022-09-11,CUS78945929560,60,10400,USD,WEB PAGE,0.185
2022-09-11,CUS21413625236,36,5000,USD,WEB PAGE,0.175
2022-09-11,CUS99131182436,36,12000,USD,WEB PAGE,0.33
2022-09-11,CUS60272104848,48,57400,USD,CONTACT CENTER,0.28
2022-09-11,CUS20523051860,60,68000,USD,CONTACT CENTER,0.105
2022-09-11,CUS96667453960,60,35000,USD,WEB PAGE,0.325
2022-09-11,CUS81207782424,24,20000,USD,AGENCY,0.28
2022-09-11,CUS91866664548,48,42700,USD,AGENCY,0.21
2022-09-11,CUS22798554448,48,90000,USD,WEB PAGE,0.185
2022-09-11,CUS12782064960,60,22100,USD,WEB PAGE,0.205
2022-09-11,CUS51671005960,60,40000,USD,AGENCY,0.105
2022-09-11,CUS25049242524,24,15000,USD,AGENCY,0.185
2022-09-11,CUS31634965724,24,8300,USD,WEB PAGE,0.129
2022-09-11,CUS17527631860,60,39400,USD,WEB PAGE,0.109
2022-09-11,CUS76324733424,24,5850,USD,WEB PAGE,0.139
2022-09-11,CUS55583418236,36,15000,USD,WEB PAGE,0.115
2022-09-11,CUS43851261036,36,12000,USD,WEB PAGE,0.13
2022-09-11,CUS72670972260,60,15902,USD,WEB PAGE,0.205
2022-09-11,CUS95714793560,60,14000,USD,WEB PAGE,0.149
2022-09-11,CUS79004133360,60,62450,USD,WEB PAGE,0.19
2022-09-11,CUS73826772736,36,12120,USD,WEB PAGE,0.135
2022-09-11,CUS16409807960,60,29866.1,USD,WEB PAGE,0.24
2022-09-11,CUS84172373948,48,5000,USD,WEB PAGE,0.285
2022-09-11,CUS43768545948,48,18500,USD,WEB PAGE,0.17
2022-09-11,CUS22377976036,36,20000,USD,AGENCY,0.18
2022-09-11,CUS30456841024,24,3000,USD,AGENCY,0.245
2022-09-11,CUS87934234936,36,5920,USD,WEB PAGE,0.109
2022-09-11,CUS75202976136,36,30000,USD,WEB PAGE,0.125
2022-09-11,CUS95473379812,12,6000,USD,AGENCY,0.139
2022-09-11,CUS28879930160,60,41000,USD,WEB PAGE,0.125
2022-09-11,CUS25219604448,48,20000,USD,WEB PAGE,0.109
2022-09-11,CUS81456701260,60,140000,USD,AGENCY,0.145
2022-09-11,CUS69041679948,48,30000,USD,WEB PAGE,0.109
2022-09-11,CUS56762928560,60,20743.64,USD,WEB PAGE,0.125
2022-09-11,CUS99630357760,60,38300,USD,WEB PAGE,0.159
2022-09-11,CUS98692683348,48,18000,USD,WEB PAGE,0.129
2022-09-11,CUS35591176112,12,11000,USD,WEB PAGE,0.125
2022-09-11,CUS18751902348,48,5000,USD,WEB PAGE,0.155
2022-09-11,CUS28844216548,48,27954,USD,AGENCY,0.28
2022-09-11,CUS98091942824,24,18000,USD,WEB PAGE,0.33
2022-09-11,CUS12202252812,12,5000,USD,WEB PAGE,0.275
2022-09-11,CUS68588801336,36,17000,USD,WEB PAGE,0.225
2022-09-11,CUS83327418960,60,35000,USD,WEB PAGE,0.17
2022-09-11,CUS37760599048,48,27000,USD,AGENCY,0.215
2022-09-11,CUS97842095260,60,36373.74,USD,WEB PAGE,0.119
2022-09-11,CUS31553471160,60,13869,USD,WEB PAGE,0.165
2022-09-11,CUS99805661060,60,45189.87,USD,AGENCY,0.185
2022-09-11,CUS42425976112,12,2400,USD,WEB PAGE,0.144
2022-09-11,CUS37498587760,60,52980,USD,WEB PAGE,0.119
2022-09-11,CUS90339767360,60,24000,USD,WEB PAGE,0.149
2022-09-11,CUS34326155860,60,21644,USD,WEB PAGE,0.195
2022-09-11,CUS63146270048,48,24000,USD,WEB PAGE,0.159
2022-09-11,CUS13369704312,12,6230,USD,AGENCY,0.145
2022-09-11,CUS67390745024,24,30000,USD,WEB PAGE,0.125
2022-09-11,CUS99335411712,12,6000,USD,WEB PAGE,0.135
2022-09-11,CUS65263342248,48,17000,USD,AGENCY,0.145
2022-09-11,CUS62097595448,48,30000,USD,WEB PAGE,0.109
2022-09-11,CUS47128167124,24,6000,USD,AGENCY,0.23
2022-09-11,CUS63320793424,24,6000,USD,WEB PAGE,0.165
2022-09-11,CUS21432869360,60,42500,USD,WEB PAGE,0.135
2022-09-11,CUS90119711560,60,37000,USD,CONTACT CENTER,0.155
2022-09-11,CUS52750461236,36,5500,USD,WEB PAGE,0.105
2022-09-11,CUS18817096812,12,7000,USD,WEB PAGE,0.285
2022-09-11,CUS27776845912,12,3000,USD,WEB PAGE,0.335
2022-09-11,CUS38341036360,60,27300,USD,WEB PAGE,0.105
2022-09-11,CUS73621419060,60,60000,USD,AGENCY,0.105
2022-09-11,CUS70985273424,24,1500,USD,WEB PAGE,0.335
2022-09-11,CUS59061527648,48,7471,USD,WEB PAGE,0.255
2022-09-11,CUS19810973624,24,2000,USD,WEB PAGE,0.28
2022-09-11,CUS71854618648,48,25000,USD,AGENCY,0.23
2022-09-11,CUS84284348324,24,10500,USD,WEB PAGE,0.21
2022-09-11,CUS80424186360,60,28000,USD,WEB PAGE,0.185
2022-09-11,CUS17233220848,48,17000,USD,WEB PAGE,0.129
2022-09-11,CUS17632472560,60,37700,USD,WEB PAGE,0.109
2022-09-11,CUS62135592060,60,40000,USD,WEB PAGE,0.099
2022-09-11,CUS99302834136,36,12000,USD,WEB PAGE,0.15
2022-09-11,CUS18145069224,24,3500,USD,WEB PAGE,0.12
2022-09-11,CUS42570234760,60,14638,USD,WEB PAGE,0.14
2022-09-11,CUS39592856160,60,20000,USD,WEB PAGE,0.125
2022-09-11,CUS54480327048,48,10000,USD,WEB PAGE,0.165
2022-09-11,CUS39112767360,60,100000,USD,WEB PAGE,0.16
2022-09-11,CUS29686113660,60,54180.83,USD,WEB PAGE,0.18
2022-09-11,CUS84083406136,36,15000,USD,WEB PAGE,0.165
2022-09-11,CUS60725322160,60,60000,USD,AGENCY,0.155
2022-09-11,CUS28564571160,60,39000,USD,WEB PAGE,0.175
2022-09-11,CUS63839685024,24,10000,USD,WEB PAGE,0.165
2022-09-11,CUS30592273536,36,5500,USD,WEB PAGE,0.2
2022-09-11,CUS18317163860,60,100000,USD,WEB PAGE,0.16
2022-09-11,CUS21753551236,36,27000,USD,WEB PAGE,0.115
2022-09-11,CUS11681360760,60,27100,USD,WEB PAGE,0.165
2022-09-11,CUS51710384860,60,3100,USD,WEB PAGE,0.28
2022-09-11,CUS57465394048,48,1572,USD,WEB PAGE,0.325
2022-09-11,CUS77464897360,60,60000,USD,WEB PAGE,0.089
2022-09-11,CUS30402382448,48,12932.68,USD,WEB PAGE,0.24
2022-09-11,CUS35452671736,36,15000,USD,WEB PAGE,0.335
2022-09-11,CUS57682554924,24,9000,USD,WEB PAGE,0.24
2022-09-11,CUS57797439148,48,15000,USD,WEB PAGE,0.225
2022-09-11,CUS83774567448,48,15000,USD,WEB PAGE,0.28
2022-09-11,CUS96191911324,24,14000,USD,WEB PAGE,0.109
2022-09-11,CUS62221368648,48,18150,USD,WEB PAGE,0.139
2022-09-11,CUS61210910136,36,20000,USD,WEB PAGE,0.114
2022-09-11,CUS38314861824,24,4000,USD,WEB PAGE,0.11
2022-09-11,CUS47938941748,48,12700,USD,AGENCY,0.115
2022-09-11,CUS60753820760,60,43480,USD,WEB PAGE,0.109
2022-09-11,CUS16868528912,12,3000,USD,WEB PAGE,0.165
2022-09-11,CUS28367346260,60,30000,USD,WEB PAGE,0.155
2022-09-11,CUS71093178312,12,5000,USD,WEB PAGE,0.175
2022-09-11,CUS85176520860,60,25000,USD,WEB PAGE,0.175
2022-09-11,CUS59358986560,60,24500,USD,WEB PAGE,0.15
2022-09-11,CUS55453751560,60,120000,USD,AGENCY,0.155
2022-09-11,CUS65947490048,48,45000,USD,AGENCY,0.125
2022-09-11,CUS23301394460,60,55000,USD,AGENCY,0.115
2022-09-11,CUS66805617224,24,40000,USD,WEB PAGE,0.155
2022-09-11,CUS77922353860,60,42000,USD,WEB PAGE,0.195
2022-09-11,CUS39185045648,48,19600,USD,WEB PAGE,0.285
2022-09-11,CUS70615764836,36,22000,USD,WEB PAGE,0.18
2022-09-11,CUS51699925048,48,25195,USD,WEB PAGE,0.325
2022-09-11,CUS18309247048,48,17736.39,USD,AGENCY,0.245
2022-09-11,CUS56910977024,24,7000,USD,AGENCY,0.25
2022-09-11,CUS79916663336,36,9000,USD,WEB PAGE,0.23
2022-09-11,CUS75470717336,36,14000,USD,WEB PAGE,0.235
2022-09-11,CUS84096581948,48,15000,USD,WEB PAGE,0.125
2022-09-11,CUS61675283448,48,60000,USD,WEB PAGE,0.105
2022-09-11,CUS87220121860,60,60000,USD,WEB PAGE,0.139
2022-09-11,CUS65640320460,60,80000,USD,AGENCY,0.099
2022-09-11,CUS72273363060,60,17530.27,USD,WEB PAGE,0.135
2022-09-11,CUS83129420724,24,5000,USD,WEB PAGE,0.165
2022-09-11,CUS81651303312,12,3000,USD,WEB PAGE,0.105
2022-09-11,CUS72439457536,36,30000,USD,WEB PAGE,0.145
2022-09-11,CUS72608003148,48,6400,USD,WEB PAGE,0.165
2022-09-11,CUS94452144060,60,96000,USD,WEB PAGE,0.155
2022-09-11,CUS97699634936,36,191.67,USD,AGENCY,0.339
2022-09-11,CUS72909539160,60,10000,USD,WEB PAGE,0.185
2022-09-11,CUS48473281560,60,43000,USD,WEB PAGE,0.185
2022-09-11,CUS26083433036,36,7000,USD,WEB PAGE,0.28
2022-09-11,CUS33021322012,12,5000,USD,WEB PAGE,0.235
2022-09-11,CUS78460731860,60,44000,USD,WEB PAGE,0.105
2022-09-11,CUS18301004348,48,80000,USD,AGENCY,0.3
2022-09-11,CUS27477152048,48,8560,USD,WEB PAGE,0.235
2022-09-11,CUS71576474036,36,12000,USD,WEB PAGE,0.19
2022-09-11,CUS24889101936,36,27000,USD,WEB PAGE,0.109
2022-09-11,CUS34300993660,60,14990,USD,WEB PAGE,0.175
2022-09-11,CUS27203447960,60,84700,USD,WEB PAGE,0.115
2022-09-11,CUS75906303736,36,10000,USD,WEB PAGE,0.125
2022-09-11,CUS68226762624,24,10000,USD,WEB PAGE,0.099
2022-09-11,CUS89477664624,24,5523,USD,WEB PAGE,0.175
2022-09-11,CUS50128154436,36,4000,USD,WEB PAGE,0.175
2022-09-11,CUS54178735312,12,10800,USD,WEB PAGE,0.135
2022-09-11,CUS95309284760,60,26588.51,USD,AGENCY,0.145
2022-09-11,CUS26916548636,36,40400,USD,CONTACT CENTER,0.135
2022-09-11,CUS34892016060,60,45900,USD,WEB PAGE,0.165
2022-09-11,CUS35265205612,12,4000,USD,WEB PAGE,0.18
2022-09-11,CUS93738231924,24,2000,USD,WEB PAGE,0.285
2022-09-11,CUS48429267048,48,41000,USD,WEB PAGE,0.105
2022-09-11,CUS57518701648,48,12990,USD,WEB PAGE,0.275
2022-09-11,CUS12128384448,48,26450,USD,WEB PAGE,0.165
2022-09-11,CUS29555494048,48,60000,USD,AGENCY,0.195
2022-09-11,CUS36856766460,60,34929,USD,WEB PAGE,0.19
2022-09-11,CUS13167618548,48,42356.95,USD,WEB PAGE,0.195
2022-09-11,CUS35134793560,60,42334.37,USD,WEB PAGE,0.195
2022-09-11,CUS42343710436,36,20000,USD,WEB PAGE,0.245
2022-09-11,CUS52585749948,48,27700,USD,WEB PAGE,0.19
2022-09-11,CUS79835228460,60,46500,USD,WEB PAGE,0.205
2022-09-11,CUS34109371960,60,25000,USD,WEB PAGE,0.125
2022-09-11,CUS69754964760,60,20000,USD,WEB PAGE,0.105
2022-09-11,CUS83044228560,60,124000,USD,WEB PAGE,0.099
2022-09-11,CUS32609391748,48,30000,USD,WEB PAGE,0.129
2022-09-11,CUS64212832260,60,28300,USD,WEB PAGE,0.165
2022-09-11,CUS72619563960,60,50000,USD,WEB PAGE,0.109
2022-09-11,CUS17084989160,60,1150,USD,WEB PAGE,0.27
2022-09-11,CUS43260313736,36,15000,USD,WEB PAGE,0.099
2022-09-11,CUS79693755236,36,23000,USD,WEB PAGE,0.124
2022-09-11,CUS18798288160,60,62200,USD,WEB PAGE,0.165
2022-09-11,CUS31847173060,60,44439.07,USD,WEB PAGE,0.099
2022-09-11,CUS99467749048,48,72555,USD,WEB PAGE,0.099
2022-09-11,CUS84247302236,36,15000,USD,AGENCY,0.17
2022-09-11,CUS16885341448,48,25000,USD,WEB PAGE,0.125
2022-09-11,CUS76499969760,60,70000,USD,WEB PAGE,0.105
2022-09-11,CUS88136493536,36,28800,USD,WEB PAGE,0.145
2022-09-11,CUS39995088824,24,10000,USD,WEB PAGE,0.135
2022-09-11,CUS37810646260,60,55000,USD,WEB PAGE,0.15
2022-09-11,CUS76244158636,36,20000,USD,WEB PAGE,0.175
2022-09-11,CUS54976642360,60,8821.53,USD,AGENCY,0.19
2022-09-11,CUS20704864660,60,112100,USD,WEB PAGE,0.155
2022-09-11,CUS47020173412,12,4000,USD,AGENCY,0.105
2022-09-11,CUS15911455648,48,30000,USD,WEB PAGE,0.325
2022-09-11,CUS30186444124,24,34500,USD,WEB PAGE,0.24
2022-09-11,CUS31641249236,36,32000,USD,WEB PAGE,0.28
2022-09-11,CUS65767930860,60,28600,USD,WEB PAGE,0.245
2022-09-11,CUS37850407948,48,25000,USD,WEB PAGE,0.205
2022-09-11,CUS12379363248,48,25000,USD,WEB PAGE,0.23
2022-09-11,CUS34326982548,48,55000,USD,WEB PAGE,0.35
2022-09-11,CUS75843945960,60,50000,USD,WEB PAGE,0.19
2022-09-11,CUS33577954336,36,16000,USD,WEB PAGE,0.17
2022-09-11,CUS14130262160,60,23200,USD,WEB PAGE,0.105
2022-09-11,CUS37883751060,60,30000,USD,WEB PAGE,0.109
2022-09-11,CUS75558997760,60,20000,USD,WEB PAGE,0.099
2022-09-11,CUS70324710160,60,17200,USD,WEB PAGE,0.155
2022-09-11,CUS52812389012,12,1500,USD,WEB PAGE,0.145
2022-09-11,CUS38216639412,12,3500,USD,WEB PAGE,0.155
2022-09-11,CUS28815094248,48,3000,USD,WEB PAGE,0.155
2022-09-11,CUS71745366224,24,3500,USD,WEB PAGE,0.235
2022-09-11,CUS24228408836,36,25000,USD,WEB PAGE,0.33
2022-09-11,CUS80804022860,60,20600,USD,WEB PAGE,0.235
2022-09-11,CUS36838591436,36,10000,USD,WEB PAGE,0.205
2022-09-11,CUS28956184636,36,43000,USD,WEB PAGE,0.24
2022-09-11,CUS52968976436,36,50000,USD,WEB PAGE,0.2
2022-09-11,CUS29405661748,48,25000,USD,WEB PAGE,0.17
2022-09-11,CUS40676624124,24,30000,USD,WEB PAGE,0.099
2022-09-11,CUS42007726660,60,28700,USD,CONTACT CENTER,0.129
2022-09-11,CUS60551476060,60,32500,USD,WEB PAGE,0.105
2022-09-11,CUS60467250360,60,10000,USD,WEB PAGE,0.175
2022-09-11,CUS24703891448,48,32000,USD,WEB PAGE,0.099
2022-09-11,CUS71247991048,48,30000,USD,WEB PAGE,0.105
2022-09-11,CUS60529901860,60,74000,USD,WEB PAGE,0.105
2022-09-11,CUS70852341360,60,22000,USD,AGENCY,0.119
2022-09-11,CUS34736926412,12,3000,USD,WEB PAGE,0.144
2022-09-11,CUS20320215848,48,35000,USD,WEB PAGE,0.134
2022-09-11,CUS48505552624,24,10000,USD,WEB PAGE,0.155
2022-09-11,CUS52674115260,60,15000,USD,AGENCY,0.15
2022-09-11,CUS74697482660,60,20055,USD,WEB PAGE,0.165
2022-09-11,CUS34625497848,48,28000,USD,WEB PAGE,0.14
2022-09-11,CUS37543064460,60,18100,USD,WEB PAGE,0.135
2022-09-11,CUS43176906924,24,24000,USD,WEB PAGE,0.175
2022-09-11,CUS12954510924,24,7000,USD,AGENCY,0.215
2022-09-11,CUS20827324460,60,25000,USD,WEB PAGE,0.245
2022-09-11,CUS51340876360,60,10378.08,USD,AGENCY,0.19
2022-09-11,CUS69952184848,48,12500,USD,WEB PAGE,0.24
2022-09-11,CUS34827083724,24,14700,USD,WEB PAGE,0.27
2022-09-11,CUS57859051424,24,10000,USD,WEB PAGE,0.24
2022-09-11,CUS42124889024,24,1500,USD,WEB PAGE,0.225
2022-09-11,CUS27890063948,48,28000,USD,WEB PAGE,0.225
2022-09-11,CUS33453066548,48,20212,USD,WEB PAGE,0.17
2022-09-11,CUS39861273948,48,30000,USD,WEB PAGE,0.185
2022-09-11,CUS52149517048,48,14000,USD,WEB PAGE,0.19
2022-09-11,CUS44480582160,60,21050,USD,WEB PAGE,0.139
2022-09-11,CUS69308205960,60,40150,USD,WEB PAGE,0.099
2022-09-11,CUS63973993160,60,50000,USD,AGENCY,0.105
2022-09-11,CUS82527404560,60,34834.83,USD,WEB PAGE,0.18
2022-09-11,CUS59206878424,24,2000,USD,WEB PAGE,0.099
2022-09-11,CUS84409375060,60,35000,USD,WEB PAGE,0.12
2022-09-11,CUS24849253560,60,81153,USD,WEB PAGE,0.104
2022-09-11,CUS68957649836,36,10000,USD,WEB PAGE,0.125
2022-09-11,CUS89989597860,60,40000,USD,WEB PAGE,0.149
2022-09-11,CUS20460418060,60,25000,USD,WEB PAGE,0.099
2022-09-11,CUS32748622560,60,20000,USD,AGENCY,0.175
2022-09-11,CUS11534158260,60,33000,USD,WEB PAGE,0.215
2022-09-11,CUS85569892712,12,5000,USD,WEB PAGE,0.105
2022-09-11,CUS94047748648,48,7000,USD,WEB PAGE,0.33
2022-09-11,CUS91767086924,24,1000,USD,WEB PAGE,0.325
2022-09-11,CUS31283466036,36,1700,USD,WEB PAGE,0.28
2022-09-11,CUS71534472724,24,4500,USD,WEB PAGE,0.21
2022-09-11,CUS35834685548,48,24200,USD,WEB PAGE,0.215
2022-09-11,CUS14267779724,24,3500,USD,WEB PAGE,0.215
2022-09-11,CUS88504673260,60,70000,USD,AGENCY,0.19
2022-09-11,CUS93588518736,36,20000,USD,WEB PAGE,0.205
2022-09-11,CUS29546251636,36,40000,USD,WEB PAGE,0.16
2022-09-11,CUS83153788660,60,72000.65,USD,WEB PAGE,0.109
2022-09-11,CUS38926278260,60,16732,USD,WEB PAGE,0.105
2022-09-11,CUS57710674860,60,69300,USD,WEB PAGE,0.099
2022-09-11,CUS24791476424,24,9000,USD,WEB PAGE,0.145
2022-09-11,CUS43636462436,36,50000,USD,WEB PAGE,0.104
2022-09-11,CUS65923880724,24,50000,USD,AGENCY,0.105
2022-09-11,CUS73484496324,24,2500,USD,WEB PAGE,0.265
2022-09-11,CUS94017501524,24,15300,USD,WEB PAGE,0.185
2022-09-11,CUS71285039836,36,6000,USD,WEB PAGE,0.155
2022-09-11,CUS49121926748,48,10000,USD,WEB PAGE,0.175
2022-09-11,CUS61767110424,24,3000,USD,WEB PAGE,0.21
2022-09-11,CUS80487505560,60,6000,USD,WEB PAGE,0.22
2022-09-11,CUS36423259024,24,5000,USD,WEB PAGE,0.105
2022-09-11,CUS18687213848,48,23000,USD,AGENCY,0.285
2022-09-11,CUS85574956148,48,6500,USD,WEB PAGE,0.105
2022-09-11,CUS43216012548,48,100000,USD,AGENCY,0.105
2022-09-11,CUS86683728760,60,11715,USD,WEB PAGE,0.21
2022-09-11,CUS57788934560,60,70000,USD,AGENCY,0.16
2022-09-11,CUS29805847760,60,15000,USD,WEB PAGE,0.109
2022-09-11,CUS58828812460,60,49445,USD,WEB PAGE,0.12
2022-09-11,CUS77835038636,36,35000,USD,WEB PAGE,0.145
2022-09-11,CUS17783678760,60,44000,USD,WEB PAGE,0.105
2022-09-11,CUS62656698324,24,12000,USD,WEB PAGE,0.099
2022-09-11,CUS12286756060,60,33000,USD,AGENCY,0.119
2022-09-11,CUS87084166136,36,80000,USD,WEB PAGE,0.199
2022-09-11,CUS88534678760,60,59800,USD,WEB PAGE,0.099
2022-09-11,CUS63282168224,24,15000,USD,WEB PAGE,0.155
2022-09-11,CUS83753760560,60,50000,USD,WEB PAGE,0.145
2022-09-11,CUS57299909624,24,5000,USD,AGENCY,0.19
2022-09-11,CUS26711452148,48,45000,USD,WEB PAGE,0.145
2022-09-11,CUS16874408824,24,17400,USD,WEB PAGE,0.125
2022-09-11,CUS15135848148,48,23000,USD,WEB PAGE,0.155
2022-09-11,CUS90232988548,48,10650,USD,WEB PAGE,0.285
2022-09-11,CUS84383066712,12,3000,USD,WEB PAGE,0.29
2022-09-11,CUS90312200936,36,20000,USD,WEB PAGE,0.33
2022-09-11,CUS85403092248,48,9961,USD,WEB PAGE,0.325
2022-09-11,CUS97375898048,48,4500,USD,WEB PAGE,0.28
2022-09-11,CUS12867293448,48,23754.51,USD,AGENCY,0.28
2022-09-11,CUS26850060836,36,15000,USD,WEB PAGE,0.165
2022-09-11,CUS26558042160,60,94910,USD,WEB PAGE,0.109
2022-09-11,CUS68841731960,60,32000,USD,WEB PAGE,0.134
2022-09-11,CUS26963796324,24,36000,USD,WEB PAGE,0.099
2022-09-11,CUS81250255248,48,3000,USD,WEB PAGE,0.17
2022-09-11,CUS18292374936,36,20353.57,USD,WEB PAGE,0.099
2022-09-11,CUS53867082460,60,51200,USD,AGENCY,0.099
2022-09-11,CUS30749951536,36,31000,USD,WEB PAGE,0.135
2022-09-11,CUS78075706860,60,13000,USD,AGENCY,0.15
2022-09-11,CUS76797165160,60,40000,USD,WEB PAGE,0.145
2022-09-11,CUS87956785124,24,16000,USD,WEB PAGE,0.155
2022-09-11,CUS40244089036,36,5500,USD,WEB PAGE,0.145
2022-09-11,CUS39179293524,24,4000,USD,WEB PAGE,0.155
2022-09-11,CUS91748085624,24,12000,USD,WEB PAGE,0.225
2022-09-11,CUS81508045748,48,6800,USD,WEB PAGE,0.105
2022-09-11,CUS97874111436,36,35000,USD,AGENCY,0.105
2022-09-11,CUS44722681548,48,140000,USD,AGENCY,0.105
2022-09-11,CUS84210297412,12,5000,USD,WEB PAGE,0.275
2022-09-11,CUS98527853060,60,25000,USD,WEB PAGE,0.105
2022-09-11,CUS56450158748,48,35000,USD,AGENCY,0.23
2022-09-11,CUS55625698148,48,35000,USD,AGENCY,0.19
2022-09-11,CUS12108049148,48,10000,USD,WEB PAGE,0.215
2022-09-11,CUS27516045848,48,48600,USD,WEB PAGE,0.165
2022-09-11,CUS56096707760,60,65000,USD,WEB PAGE,0.099
2022-09-11,CUS14012516860,60,15300,USD,WEB PAGE,0.105
2022-09-11,CUS19783322060,60,35000,USD,WEB PAGE,0.129
2022-09-11,CUS70531980060,60,26583.06,USD,WEB PAGE,0.175
2022-09-11,CUS88464189660,60,50000,USD,WEB PAGE,0.175
2022-09-11,CUS29913382124,24,8000,USD,WEB PAGE,0.155
2022-09-11,CUS57013236960,60,15300,USD,WEB PAGE,0.175
2022-09-11,CUS25687054260,60,39400,USD,WEB PAGE,0.145
2022-09-11,CUS54610476236,36,15000,USD,WEB PAGE,0.185
2022-09-11,CUS57995487848,48,7370,USD,WEB PAGE,0.28
2022-09-11,CUS75681745112,12,10000,USD,WEB PAGE,0.225
2022-09-11,CUS62288763124,24,10000,USD,WEB PAGE,0.195
2022-09-11,CUS50804466724,24,4500,USD,WEB PAGE,0.105
2022-09-11,CUS43481643860,60,60000,USD,WEB PAGE,0.17
2022-09-11,CUS70764719812,12,4500,USD,WEB PAGE,0.2
2022-09-11,CUS88155233260,60,51000,USD,WEB PAGE,0.115
2022-09-11,CUS15836667448,48,20000,USD,WEB PAGE,0.135
2022-09-11,CUS89521294660,60,20000,USD,WEB PAGE,0.145
2022-09-11,CUS63557307948,48,12000,USD,WEB PAGE,0.109
2022-09-11,CUS28816160136,36,10000,USD,WEB PAGE,0.124
2022-09-11,CUS55570265436,36,40000,USD,WEB PAGE,0.129
2022-09-11,CUS66432286560,60,51000,USD,WEB PAGE,0.115
2022-09-11,CUS91536431560,60,45000,USD,WEB PAGE,0.129
2022-09-11,CUS70387784360,60,57588.37,USD,WEB PAGE,0.109
2022-09-11,CUS99510253924,24,30000,USD,AGENCY,0.139
